imdb_title_id,companies
21106,Metro-Goldwyn-Mayer (MGM)
21110,Warner Bros.
21121,Paramount Pictures
21128,British International Pictures (BIP)
21132,Warner Bros.
21133,Warner Bros.
21134,Tiffany Productions
21140,Fox Film Corporation
21148,Metro-Goldwyn-Mayer (MGM)
21149,Warner Bros.
21152,Metro-Goldwyn-Mayer (MGM)
21153,Paramount Pictures
21156,Paramount Pictures
21165,British International Pictures (BIP)
21178,Metro-Goldwyn-Mayer (MGM)
21189,Metro-Goldwyn-Mayer (MGM)
21191,First National Pictures
21197,Warner Bros.
21216,First National Pictures
21217,Joseph M. Schenck Productions
21223,Metro-Goldwyn-Mayer (MGM)
21224,Universal Pictures
21225,Warner Bros.
21228,Metro-Goldwyn-Mayer (MGM)
21232,Paramount Pictures
21239,Victor Halperin Productions
21240,Metro-Goldwyn-Mayer (MGM)
21247,Pathé-Natan
21263,First National Pictures
21268,Mezhrabpomfilm
21273,Sofar-Film
21276,Joseph M. Schenck Productions
21280,The Samuel Goldwyn Company
21281,The Samuel Goldwyn Company
21282,Columbia Pictures
21283,Shochiku Kinema (Kamata)
21287,Joseph M. Schenck Productions
21292,Metro-Goldwyn-Mayer (MGM)
21294,Metro-Goldwyn-Mayer (MGM)
21295,Fox Film Corporation
21297,Rowland V. Lee Productions
21303,Warner Bros.
21304,First National Pictures
21307,Metro-Goldwyn-Mayer (MGM)
21309,Wladyslaw Starewicz Production
21310,Metro-Goldwyn-Mayer (MGM)
21322,Paramount Pictures
21324,RKO Radio Pictures
21331,Vicomte de Noailles
21335,Paramount Pictures
21345,Metro-Goldwyn-Mayer (MGM)
21365,Metro-Goldwyn-Mayer (MGM)
21371,First National Pictures
21374,RKO Radio Pictures
21376,RKO Radio Pictures
21377,Pathé Exchange
21381,Warner Bros.
21382,Metro-Goldwyn-Mayer (MGM)
21394,Warner Bros.
21400,First National Pictures
21401,Fox Film Corporation
21406,Shochiku
21408,Fox Film Corporation
21409,Films Sonores Tobis
21413,First National Pictures
21420,Paramount Pictures
21435,First National Pictures
21439,Warner Bros.
21463,Paramount Pictures
21464,Metro-Goldwyn-Mayer (MGM)
21472,Warner Bros.
21483,Paramount Pictures
21484,
21486,First National Pictures
21492,Paramount Pictures
21493,First National Pictures
21505,Metro-Goldwyn-Mayer (MGM)
21508,Fox Film Corporation
21511,Paramount Pictures
21525,Paramount Pictures
21531,Metro-Goldwyn-Mayer (MGM)
21533,Metro-Goldwyn-Mayer (MGM)
21534,Metro-Goldwyn-Mayer (MGM)
21542,Bavaria Film
21549,The Samuel Goldwyn Company
21550,Warner Bros.
21551,First National Pictures
21568,Paramount Pictures
21571,Vseukrainske Foto Kino Upravlinnia (VUFKU)
21577,Vicomte de Noailles
21580,Paramount Pictures
21594,Imperial Movietone
21595,Warner Bros.
21599,Metropolitan Studios
21606,Fox Film Corporation
21607,Paramount Pictures
21615,RKO Radio Pictures
21622,John Ford Productions
21632,RKO Radio Pictures
21633,Cosmopolitan Productions
21635,Frank Borzage Production
21636,Universal Pictures
21647,Warner Bros.
21649,RKO Radio Pictures
21653,Les Films Marcel Vandal et Charles Delac
21654,Allianz Tonfilm GmbH
21657,First National Pictures
21659,RKO Pathé Pictures
21668,Fox Film Corporation
21673,Warner Bros.
21681,Universum Film (UFA)
21684,RKO Pathé Pictures
21695,Fox Film Corporation
21697,First National Pictures
21707,Hal Roach Studios
21725,RKO Radio Pictures
21730,Metro-Goldwyn-Mayer (MGM)
21732,First National Pictures
21733,Fox Film Corporation
21735,Paramount Pictures
21739,Les Établissements Braunberger-Richebé
21743,Action Pictures
21746,RKO Radio Pictures
21749,Charles Chaplin Productions
21750,Paramount Pictures
21754,Fifra
21756,RKO Pathé Pictures
21759,Fox Film Corporation
21761,RKO Radio Pictures
21764,Art Cinema Corporation
21768,RKO Radio Pictures
21770,Columbia Pictures
21772,Metro-Goldwyn-Mayer (MGM)
21775,Fox Film Corporation
21778,Metro-Goldwyn-Mayer (MGM)
21780,Metro-Goldwyn-Mayer (MGM)
21785,Paramount Pictures
21786,Metro-Goldwyn-Mayer (MGM)
21793,Fox Film Corporation
21798,RKO Pathé Pictures
21799,Columbia Pictures
21807,Fox Film Corporation
21814,Universal Pictures
21815,Universal Pictures
21818,Tobis Filmkunst
21820,Tiffany Productions
21825,Metro-Goldwyn-Mayer (MGM)
21826,Fox Film Corporation
21828,Universal Pictures
21829,Warner Bros.
21836,Universum Film (UFA)
21840,RKO Radio Pictures
21845,Warner Bros.
21847,Paramount Pictures
21859,Warner Bros.
21861,Paramount Pictures
21864,L'Écran d'Art
21865,First National Pictures
21873,First National Pictures
21874,Cosmopolitan Productions
21879,Metro-Goldwyn-Mayer (MGM)
21884,Universal Pictures
21885,Metro-Goldwyn-Mayer (MGM)
21889,RKO Radio Pictures
21890,The Caddo Company
21895,Mascot Pictures
21900,RKO Radio Pictures
21906,Metro-Goldwyn-Mayer (MGM)
21910,Paramount Pictures
21917,Warner Bros.
21919,First National Pictures
21927,Metro-Goldwyn-Mayer (MGM)
21928,Metro-Goldwyn-Mayer (MGM)
21931,Metro-Goldwyn-Mayer (MGM)
21932,Columbia Pictures
21933,Metro-Goldwyn-Mayer (MGM)
21952,First National Pictures
21963,Paramount Pictures
21966,Fox Film Corporation
21969,Paramount Pictures
21973,First National Pictures
21978,Universal Pictures
21985,Kovács Emil és Társa
21986,First National Pictures
21988,Paramount Pictures
21992,Warner Bros.
22000,Joseph M. Schenck Productions
22001,Metro-Goldwyn-Mayer (MGM)
22002,Universal Pictures
22017,Nero-Film AG
22021,RKO Radio Pictures
22026,Sam Taylor Productions
22029,First National Pictures
22034,Universum Film (UFA)
22042,Paramount Pictures
22043,Paramount Pictures
22046,RKO Radio Pictures
22048,Shochiku
22054,First National Pictures
22056,RKO Radio Pictures
22059,Metro-Goldwyn-Mayer (MGM)
22074,Paramount Pictures
22080,Cinédia
22085,First National Pictures
22086,Pathé Exchange
22100,Nero-Film AG
22103,Warner Bros.
22105,Shochiku
22111,Warner Bros.
22117,Metro-Goldwyn-Mayer (MGM)
22119,Paramount Pictures
22120,Warner Bros.
22121,Universum Film (UFA)
22125,Les Films Marcel Pagnol
22134,Columbia Pictures
22135,Metro-Goldwyn-Mayer (MGM)
22139,Paramount Pictures
22149,RKO Radio Pictures
22150,Films Sonores Tobis
22151,Warner Bros.
22153,Columbia Pictures
22158,Paramount Pictures
22172,Tiffany Productions
22173,Paramount Pictures
22177,Warner Bros.
22178,Paramount Pictures
22180,RKO Pathé Pictures
22183,Deutsche Film-Gemeinschaft
22185,Terra-Filmkunst
22191,First National Pictures
22197,Metro-Goldwyn-Mayer (MGM)
22198,Metro-Goldwyn-Mayer (MGM)
22204,Resco-Filmproduktion
22208,Warner Bros.
22214,Nikkatsu
22215,Soyuzkino
22223,Les Établissements Braunberger-Richebé
22235,Nero-Film AG
22236,Warner Bros.
22243,Pathé Exchange
22246,The Samuel Goldwyn Company
22251,Hal Roach Studios
22254,Metro-Goldwyn-Mayer (MGM)
22259,RKO Radio Pictures
22261,First National Pictures
22264,Metro-Goldwyn-Mayer (MGM)
22265,Supreme Feature Films Company
22268,Columbia Pictures
22273,Metro-Goldwyn-Mayer (MGM)
22274,Hal Roach Studios
22276,Metro-Goldwyn-Mayer (MGM)
22279,Metro-Goldwyn-Mayer (MGM)
22285,RKO Radio Pictures
22286,Warner Bros.
22289,Mezhrabpomfilm
22290,Fox Film Corporation
22293,Columbia Pictures
22296,RKO Pathé Pictures
22297,First National Pictures
22303,Metro-Goldwyn-Mayer (MGM)
22308,Warner Bros.
22317,First National Pictures
22321,Warner Bros.
22326,RKO Radio Pictures
22331,First National Pictures
22335,First National Pictures
22339,Compañía Nacional Productora de Películas
22353,Fox Film Corporation
22357,Cosmopolitan Productions
22360,Universal Pictures
22373,Julius Hagen Productions
22381,Warner Bros.
22382,Metro-Goldwyn-Mayer (MGM)
22386,Metro-Goldwyn-Mayer (MGM)
22391,Warner Bros.
22395,British International Pictures (BIP)
22397,Paramount Pictures
22403,Warner Bros.
22404,RKO Radio Pictures
22409,Warner Bros.
22412,Metro-Goldwyn-Mayer (MGM)
22418,Herbert Wilcox Productions
22425,Metro-Goldwyn-Mayer (MGM)
22428,Metro-Goldwyn-Mayer (MGM)
22430,Warner Bros.
22432,Metro-Goldwyn-Mayer (MGM)
22433,Paramount Pictures
22435,Metro-Goldwyn-Mayer (MGM)
22436,The Samuel Goldwyn Company
22437,Universal Pictures
22440,D.W. Griffith Productions
22444,Aafa-Film AG
22453,Metro-Goldwyn-Mayer (MGM)
22454,Warner Bros.
22458,Murnau-Flaherty Productions
22463,Paramount Pictures
22469,Columbia Pictures
22478,Metro-Goldwyn-Mayer (MGM)
22481,RKO Radio Pictures
22484,RKO Pathé Pictures
22485,Shochiku Kinema
22489,The Samuel Goldwyn Company
22495,Metro-Goldwyn-Mayer (MGM)
22500,Fox Film Corporation
22501,RKO Radio Pictures
22517,Warner Bros.
22523,The Samuel Goldwyn Company
22535,Deutsches Lichtspiel-Syndikat
22537,J.D. Williams
22550,Universal Pictures
22551,RKO Radio Pictures
22572,RKO Pathé Pictures
22582,Fox Film Corporation
22599,Films Sonores Tobis
22613,Fox Film Corporation
22614,RKO Radio Pictures
22615,Universal Pictures
22619,First National Pictures
22626,Columbia Pictures
22628,RKO Radio Pictures
22635,Metro-Goldwyn-Mayer (MGM)
22639,Metro-Goldwyn-Mayer (MGM)
22641,Metro-Goldwyn-Mayer (MGM)
22644,Columbia Pictures
22651,Universal Pictures
22660,Metro-Goldwyn-Mayer (MGM)
22663,Columbia Pictures
22675,Paramount Pictures
22676,Warner Bros.
22681,Leon Schlesinger Studios
22682,Columbia Pictures
22685,RKO Radio Pictures
22689,RKO Radio Pictures
22694,Leni Riefenstahl-Produktion
22696,Warner Bros.
22698,Paramount Pictures
22699,Universum Film (UFA)
22700,Metro-Goldwyn-Mayer (MGM)
22718,Les Établissements Jacques Haïk
22725,Paramount Pictures
22731,Metro-Goldwyn-Mayer (MGM)
22733,Columbia Pictures
22735,First National Pictures
22737,Fox Film Corporation
22748,RKO Pathé Pictures
22751,First National Pictures
22753,Fox Film Corporation
22755,Fox Film Corporation
22775,First National Pictures
22778,RKO Radio Pictures
22784,First National Pictures
22787,Pathé-Natan
22788,E.W. Hammons Production
22789,First National Pictures
22792,Warner Bros.
22796,The Samuel Goldwyn Company
22799,Paramount Pictures
22802,First National Pictures
22814,Paramount Pictures
22824,Metro-Goldwyn-Mayer (MGM)
22827,First National Pictures
22834,Metro-Goldwyn-Mayer (MGM)
22835,Paramount Pictures
22854,Metro-Goldwyn-Mayer (MGM)
22864,Warner Bros.
22867,Elektafilm
22869,Universum Film (UFA)
22873,Metro-Goldwyn-Mayer (MGM)
22876,First National Pictures
22877,Les Films Marcel Pagnol
22879,Paramount Pictures
22882,Metro-Goldwyn-Mayer (MGM)
22888,Columbia Pictures
22890,First National Pictures
22897,Metro-Goldwyn-Mayer (MGM)
22905,Columbia Pictures
22913,Metro-Goldwyn-Mayer (MGM)
22918,RKO Radio Pictures
22924,Pathé-Cinéma
22934,RKO Pathé Pictures
22938,RKO Radio Pictures
22941,Micheaux Film
22958,Metro-Goldwyn-Mayer (MGM)
22961,The Samuel Goldwyn Company
22970,Georgian-Film
22971,RKO Radio Pictures
22979,First National Pictures
22981,Leon Schlesinger Studios
22987,Metro-Goldwyn-Mayer (MGM)
22990,RKO Radio Pictures
22991,B.F. Zeidman Productions Ltd.
23002,Nero-Film AG
23007,Warner Bros.
23013,RKO Radio Pictures
23027,Paramount Pictures
23028,Paramount Pictures
23034,Metro-Goldwyn-Mayer (MGM)
23038,Mascot Pictures
23042,Warner Bros.
23049,Paramount Pictures
23055,Universal Pictures
23066,RKO Radio Pictures
23071,Ukrainfilm
23074,Warner Bros.
23088,The Samuel Goldwyn Company
23092,Chesterfield Motion Pictures Corporation (I)
23101,Metro-Goldwyn-Mayer (MGM)
23104,Prometheus-Film-Verleih und Vertriebs-GmbH
23108,RKO Radio Pictures
23109,Paramount Pictures
23110,RKO Pathé Pictures
23117,K.B.S. Productions Inc.
23119,Mascot Pictures
23121,Universal Pictures
23125,Warner Bros.
23132,Metro-Goldwyn-Mayer (MGM)
23139,First National Pictures
23145,Julius Hagen Productions
23151,RKO Radio Pictures
23153,Columbia Pictures
23157,First National Pictures
23158,Paramount Pictures
23162,Metro-Goldwyn-Mayer (MGM)
23169,Paramount Pictures
23175,Paramount Pictures
23180,Warner Bros.
23181,Warner Bros.
23187,Remington Pictures
23190,Les Films Osso
23194,Cosmopolitan Productions
23196,Metro-Goldwyn-Mayer (MGM)
23198,First National Pictures
23202,Fox Film Corporation
23208,RKO Radio Pictures
23209,RKO Radio Pictures
23213,Paramount Pictures
23221,George W. Weeks Productions
23225,Paramount Pictures
23228,Paramount Pictures
23230,First National Pictures
23236,Action Pictures
23238,Merian C. Cooper and Ernest Schoedsack
23240,Warner Bros.
23241,The Harold Lloyd Corporation (II)
23243,Elton Productions
23245,Universal Pictures
23247,Burton King Productions
23249,Universal Pictures
23261,Shochiku Kamata
23262,Metro-Goldwyn-Mayer (MGM)
23266,Paramount Pictures
23268,Metro-Goldwyn-Mayer (MGM)
23271,Universal Pictures
23277,Paramount Pictures
23278,Columbia Pictures
23284,Europa Films
23285,British International Pictures (BIP)
23293,Universal Pictures
23302,Universal Pictures
23303,Paramount Pictures
23305,Warner Bros.
23316,RKO Pathé Pictures
23322,Metro-Goldwyn-Mayer (MGM)
23326,Metro-Goldwyn-Mayer (MGM)
23327,RKO Radio Pictures
23333,Emory Johnson Productions
23334,Paramount Pictures
23335,RKO Radio Pictures
23342,Warner Bros.
23345,Les Films Marcel Vandal et Charles Delac
23349,Metro-Goldwyn-Mayer (MGM)
23352,RKO Pathé Pictures
23358,Metro-Goldwyn-Mayer (MGM)
23362,Warner Bros.
23369,Feature Productions
23374,Metro-Goldwyn-Mayer (MGM)
23382,Metro-Goldwyn-Mayer (MGM)
23384,Tower Productions (III)
23385,Metro-Goldwyn-Mayer (MGM)
23394,First National Pictures
23395,British International Pictures (BIP)
23396,Leon Schlesinger Studios
23406,RKO Radio Pictures
23407,RKO Radio Pictures
23410,Gaumont British Picture Corporation
23424,Monarch Film Corporation
23427,The Caddo Company
23447,RKO Radio Pictures
23450,Shochiku
23455,Paramount British Pictures
23456,Mascot Pictures
23460,Fox Film Corporation
23464,Columbia Pictures
23469,Associated Talking Pictures (ATP)
23470,Paramount Pictures
23472,First National Pictures
23478,Willis Kent Productions
23479,Paramount Pictures
23480,Fox Film Corporation
23486,Cosmopolitan Productions
23488,Metro-Goldwyn-Mayer (MGM)
23491,Warner Bros.
23495,Metro-Goldwyn-Mayer (MGM)
23498,Metro-Goldwyn-Mayer (MGM)
23507,RKO Radio Pictures
23520,I.E. Chadwick Productions
23523,Metro-Goldwyn-Mayer (MGM)
23524,J.G. Bachmann Productions
23525,First National Pictures
23527,Paramount Pictures
23528,Tiffany Productions
23529,Warner Bros.
23537,Warner Bros.
23545,RKO Radio Pictures
23549,Ralph M. Like Productions
23551,Metro-Goldwyn-Mayer (MGM)
23556,Warner Bros.
23560,First National Pictures
23563,Nero-Film AG
23567,Columbia Pictures
23580,Gainsborough Pictures
23581,First National Pictures
23582,RKO Radio Pictures
23583,M.H. Hoffman Inc.
23584,Paramount Pictures
23589,Columbia Pictures
23590,First National Pictures
23594,First National Pictures
23601,Universal Pictures
23604,K.B.S. Productions Inc.
23622,Paramount Pictures
23625,Warner Bros.
23629,First National Pictures
23631,Columbia Pictures
23634,Shochiku
23635,Metro-Goldwyn-Mayer (MGM)
23642,First National Pictures
23645,Società Italiana Cines
23646,K.B.S. Productions Inc.
23649,Tobis Filmkunst
23652,M.H. Hoffman Inc.
23655,Micheaux Film
23657,ASUM
23659,Columbia Pictures
23673,Columbia Pictures
23677,First National Pictures
23681,Metro-Goldwyn-Mayer (MGM)
23684,RKO Pathé Pictures
23685,Metro-Goldwyn-Mayer (MGM)
23686,RKO Pathé Pictures
23694,Victor & Edward Halperin Productions
23701,Warner Bros.
23706,First National Pictures
23716,First National Pictures
23719,Fox Film Corporation
23720,RKO Pathé Pictures
23729,Societa Anonima Stefano Pittaluga
23731,First National Pictures
23737,RKO Radio Pictures
23740,Fox Film Corporation
23742,RKO Radio Pictures
23744,RKO Radio Pictures
23749,Columbia Pictures
23753,Paramount Pictures
23758,Columbia Pictures
23759,RKO Radio Pictures
23761,Metro-Goldwyn-Mayer (MGM)
23769,Warner Bros.
23775,Warner Bros.
23778,Metro-Goldwyn-Mayer (MGM)
23785,Metro-Goldwyn-Mayer (MGM)
23786,RKO Radio Pictures
23790,RKO Radio Pictures
23793,Columbia Pictures
23794,Fox Film Corporation
23808,Morris Shiller Productions
23814,Columbia Pictures
23816,RKO Radio Pictures
23817,First National Pictures
23818,20th Century Pictures
23825,Metro-Goldwyn-Mayer (MGM)
23838,20th Century Pictures
23842,Columbia Pictures
23846,Fox Film Corporation
23847,20th Century Pictures
23848,Metro-Goldwyn-Mayer (MGM)
23856,First National Pictures
23860,Universal Pictures
23871,Tobis Portuguesa
23872,Warner Bros.
23876,Fox Film Corporation
23878,First National Pictures
23880,RKO Radio Pictures
23881,Fox Film Corporation
23887,Columbia Pictures
23891,RKO Radio Pictures
23893,Columbia Pictures
23896,Metro-Goldwyn-Mayer (MGM)
23899,Warner Bros.
23900,Paramount Pictures
23902,Interamericana Films
23909,William Berke Productions Inc.
23911,Universal Pictures
23926,Metro-Goldwyn-Mayer (MGM)
23932,Metro-Goldwyn-Mayer (MGM)
23935,K.B.S. Productions Inc.
23937,Shochiku
23938,K.B.S. Productions Inc.
23939,Mezhrabpomfilm
23940,Paramount Pictures
23943,Hal Roach Studios
23945,Fox Film Corporation
23949,RKO Radio Pictures
23955,Fox Film Corporation
23956,Nelson Film
23957,Universal Pictures
23960,RKO Radio Pictures
23969,Paramount Pictures
23973,Paramount Pictures
23982,First National Pictures
23984,RKO Radio Pictures
23985,John Krimsky and Gifford Cochran Inc.
23986,First National Pictures
23990,Metro-Goldwyn-Mayer (MGM)
23992,Warner Bros.
23993,Warner Bros.
23996,Gaumont British Picture Corporation
24005,Metro-Goldwyn-Mayer (MGM)
24008,First National Pictures
24025,RKO Radio Pictures
24028,Warner Bros.
24034,Warner Bros.
24037,Gainsborough Pictures
24040,Warner Bros.
24044,Cosmopolitan Productions
24048,Paramount Pictures
24049,Cinédia
24054,Real Art Productions
24055,Gaumont British Picture Corporation
24062,Warner Bros.
24067,Metro-Goldwyn-Mayer (MGM)
24073,Gaumont British Picture Corporation
24075,First National Pictures
24078,First National Pictures
24083,Lewis Milestone Productions
24087,Volksdeutsche Film
24090,Warner Bros.
24092,First National Pictures
24097,RKO Radio Pictures
24100,Metro-Goldwyn-Mayer (MGM)
24104,Fox Film Corporation
24120,Shochiku
24122,Eddie Dowling Pictures
24124,Screencraft Productions
24127,Universum Film (UFA)
24130,Metro-Goldwyn-Mayer (MGM)
24139,Fox Film Corporation
24144,Warner Bros.
24151,Edward Small Productions
24157,Gaumont British Picture Corporation
24160,First National Pictures
24161,Gaumont British Picture Corporation
24166,Paramount Pictures
24170,RKO Radio Pictures
24176,Expeditionary Films
24183,Paramount Pictures
24184,Universal Pictures
24188,Paramount Pictures
24193,B.P. Schulberg Productions
24199,I.E. Chadwick Productions
24210,Warner Bros.
24211,Warner Bros.
24214,Shochiku
24216,RKO Radio Pictures
24219,Paramount Pictures
24221,Warner Bros.
24222,Universal Pictures
